"Activity" "Subject" "Measurement" "Average"
"WalkingDownstairs" 18 "TimeGravityAccStdX" -0.960404874545455
"WalkingDownstairs" 19 "TimeGravityAccStdX" -0.899726139487179
"WalkingDownstairs" 20 "TimeGravityAccStdX" -0.940458075111111
"WalkingDownstairs" 21 "TimeGravityAccStdX" -0.940194827777778
"WalkingDownstairs" 22 "TimeGravityAccStdX" -0.941242334722222
"WalkingDownstairs" 23 "TimeGravityAccStdX" -0.950790837407407
"WalkingDownstairs" 24 "TimeGravityAccStdX" -0.961845327454545
"WalkingDownstairs" 25 "TimeGravityAccStdX" -0.964470066724138
"WalkingDownstairs" 26 "TimeGravityAccStdX" -0.9627219918
"WalkingDownstairs" 27 "TimeGravityAccStdX" -0.946975165
"WalkingDownstairs" 28 "TimeGravityAccStdX" -0.956921542391304
"WalkingDownstairs" 29 "TimeGravityAccStdX" -0.9417361925
"WalkingDownstairs" 30 "TimeGravityAccStdX" -0.958890388709677
"Sitting" 1 "TimeGravityAccStdX" -0.968457145744681
"Sitting" 2 "TimeGravityAccStdX" -0.979988760869565
"Sitting" 3 "TimeGravityAccStdX" -0.957324457884615
"Sitting" 4 "TimeGravityAccStdX" -0.9814052948
"Sitting" 5 "TimeGravityAccStdX" -0.983137541590909
"Sitting" 6 "TimeGravityAccStdX" -0.988872369272727
"Sitting" 7 "TimeGravityAccStdX" -0.957082433333333
"Sitting" 8 "TimeGravityAccStdX" -0.966757967173913
"Sitting" 9 "TimeGravityAccStdX" -0.9552804062
"Sitting" 10 "TimeGravityAccStdX" -0.973128354074074
"Sitting" 11 "TimeGravityAccStdX" -0.988069341132075
"Sitting" 12 "TimeGravityAccStdX" -0.985203642352941
"Sitting" 13 "TimeGravityAccStdX" -0.981379112653061
"Sitting" 14 "TimeGravityAccStdX" -0.976280399444444
"Sitting" 15 "TimeGravityAccStdX" -0.982620883728814
"Sitting" 16 "TimeGravityAccStdX" -0.980158243333333
"Sitting" 17 "TimeGravityAccStdX" -0.99019661703125
"Sitting" 18 "TimeGravityAccStdX" -0.994043771403509
"Sitting" 19 "TimeGravityAccStdX" -0.969355010136986
"Sitting" 20 "TimeGravityAccStdX" -0.985829034393939
"Sitting" 21 "TimeGravityAccStdX" -0.992936404470588
"Sitting" 22 "TimeGravityAccStdX" -0.972009988709677
"Sitting" 23 "TimeGravityAccStdX" -0.984536722205882
"Sitting" 24 "TimeGravityAccStdX" -0.989660149852941
"Sitting" 25 "TimeGravityAccStdX" -0.988879980615385
"Sitting" 26 "TimeGravityAccStdX" -0.965082925641026
"Sitting" 27 "TimeGravityAccStdX" -0.982445738
"Sitting" 28 "TimeGravityAccStdX" -0.989132499583333
"Sitting" 29 "TimeGravityAccStdX" -0.984679151833333
"Sitting" 30 "TimeGravityAccStdX" -0.978364712258065
"Standing" 1 "TimeGravityAccStdX" -0.99376298509434
"Standing" 2 "TimeGravityAccStdX" -0.986685818703704
"Standing" 3 "TimeGravityAccStdX" -0.982020428032787
"Standing" 4 "TimeGravityAccStdX" -0.972908355892857
"Standing" 5 "TimeGravityAccStdX" -0.974088206071429
"Standing" 6 "TimeGravityAccStdX" -0.985583066842105
"Standing" 7 "TimeGravityAccStdX" -0.987917503962264
"Standing" 8 "TimeGravityAccStdX" -0.987690217222222
"Standing" 9 "TimeGravityAccStdX" -0.989103160444444
"Standing" 10 "TimeGravityAccStdX" -0.991259485
"Standing" 11 "TimeGravityAccStdX" -0.994529398085106
"Standing" 12 "TimeGravityAccStdX" -0.985314210491803
"Standing" 13 "TimeGravityAccStdX" -0.992232401754386
"Standing" 14 "TimeGravityAccStdX" -0.972005366333333
"Standing" 15 "TimeGravityAccStdX" -0.988432084716981
"Standing" 16 "TimeGravityAccStdX" -0.985359689871795
"Standing" 17 "TimeGravityAccStdX" -0.985751365769231
"Standing" 18 "TimeGravityAccStdX" -0.994270075205479
"Standing" 19 "TimeGravityAccStdX" -0.992411542465753
"Standing" 20 "TimeGravityAccStdX" -0.981916942054795
"Standing" 21 "TimeGravityAccStdX" -0.982906668876405
"Standing" 22 "TimeGravityAccStdX" -0.992827298253968
"Standing" 23 "TimeGravityAccStdX" -0.984610385
"Standing" 24 "TimeGravityAccStdX" -0.992197591884058
"Standing" 25 "TimeGravityAccStdX" -0.993148267702703
"Standing" 26 "TimeGravityAccStdX" -0.992678782162162
"Standing" 27 "TimeGravityAccStdX" -0.994012162875
"Standing" 28 "TimeGravityAccStdX" -0.990059426582279
"Standing" 29 "TimeGravityAccStdX" -0.996764227384615
"Standing" 30 "TimeGravityAccStdX" -0.996420919152542
"Laying" 1 "TimeGravityAccStdX" -0.8968300184
"Laying" 2 "TimeGravityAccStdX" -0.959014441458333
"Laying" 3 "TimeGravityAccStdX" -0.982512193064516
"Laying" 4 "TimeGravityAccStdX" -0.921199965925926
"Laying" 5 "TimeGravityAccStdX" -0.945695336153846
"Laying" 6 "TimeGravityAccStdX" -0.887746310350877
"Laying" 7 "TimeGravityAccStdX" -0.914221270096154
"Laying" 8 "TimeGravityAccStdX" -0.918873192333333
"Laying" 9 "TimeGravityAccStdX" -0.9218210626
"Laying" 10 "TimeGravityAccStdX" -0.954531941896552
"Laying" 11 "TimeGravityAccStdX" -0.97956560245614
"Laying" 12 "TimeGravityAccStdX" -0.936458309333333
"Laying" 13 "TimeGravityAccStdX" -0.957875244677419
"Laying" 14 "TimeGravityAccStdX" -0.862136937254902
"Laying" 15 "TimeGravityAccStdX" -0.961509742916667
"Laying" 16 "TimeGravityAccStdX" -0.963761977857143
"Laying" 17 "TimeGravityAccStdX" -0.961063222394366
"Laying" 18 "TimeGravityAccStdX" -0.982715987538462
"Laying" 19 "TimeGravityAccStdX" -0.958959611084337
"Laying" 20 "TimeGravityAccStdX" -0.928674215147059
"Laying" 21 "TimeGravityAccStdX" -0.945905270555556
"Laying" 22 "TimeGravityAccStdX" -0.928781249027778
"Laying" 23 "TimeGravityAccStdX" -0.947948758194444
"Laying" 24 "TimeGravityAccStdX" -0.960412164305556
"Laying" 25 "TimeGravityAccStdX" -0.829554947808219
"Laying" 26 "TimeGravityAccStdX" -0.944472488552632
"Laying" 27 "TimeGravityAccStdX" -0.971183862702703
"Laying" 28 "TimeGravityAccStdX" -0.970599089375
"Laying" 29 "TimeGravityAccStdX" -0.972939889855073
"Laying" 30 "TimeGravityAccStdX" -0.979563942714286
"Walking" 1 "TimeGravityAccStdY" -0.971305961473684
"Walking" 2 "TimeGravityAccStdY" -0.972116879661017
"Walking" 3 "TimeGravityAccStdY" -0.962355639482759
"Walking" 4 "TimeGravityAccStdY" -0.967963221
"Walking" 5 "TimeGravityAccStdY" -0.961585474821429
"Walking" 6 "TimeGravityAccStdY" -0.964248568070175
"Walking" 7 "TimeGravityAccStdY" -0.969404155087719
"Walking" 8 "TimeGravityAccStdY" -0.956781505625
"Walking" 9 "TimeGravityAccStdY" -0.971242423076923
"Walking" 10 "TimeGravityAccStdY" -0.971114719811321
"Walking" 11 "TimeGravityAccStdY" -0.966240553559322
"Walking" 12 "TimeGravityAccStdY" -0.9646191738
"Walking" 13 "TimeGravityAccStdY" -0.960899845614035
"Walking" 14 "TimeGravityAccStdY" -0.954455935762712
"Walking" 15 "TimeGravityAccStdY" -0.971056501481481
"Walking" 16 "TimeGravityAccStdY" -0.973784841960784
"Walking" 17 "TimeGravityAccStdY" -0.968613202622951
"Walking" 18 "TimeGravityAccStdY" -0.975311658928571
"Walking" 19 "TimeGravityAccStdY" -0.958651200384615
"Walking" 20 "TimeGravityAccStdY" -0.962003383529412
"Walking" 21 "TimeGravityAccStdY" -0.964144520576923
"Walking" 22 "TimeGravityAccStdY" -0.963639340217391
"Walking" 23 "TimeGravityAccStdY" -0.966550706949153
"Walking" 24 "TimeGravityAccStdY" -0.962578844310345
"Walking" 25 "TimeGravityAccStdY" -0.965093441081081
"Walking" 26 "TimeGravityAccStdY" -0.969040314237288
"Walking" 27 "TimeGravityAccStdY" -0.973792999824561
"Walking" 28 "TimeGravityAccStdY" -0.968780859814815
"Walking" 29 "TimeGravityAccStdY" -0.975272848113208
"Walking" 30 "TimeGravityAccStdY" -0.970176562153846
"WalkingUpstairs" 1 "TimeGravityAccStdY" -0.952849233207547
"WalkingUpstairs" 2 "TimeGravityAccStdY" -0.92376745375
"WalkingUpstairs" 3 "TimeGravityAccStdY" -0.909825953898305
"WalkingUpstairs" 4 "TimeGravityAccStdY" -0.923376019038462
"WalkingUpstairs" 5 "TimeGravityAccStdY" -0.900511719787234
"WalkingUpstairs" 6 "TimeGravityAccStdY" -0.912900683137255
"WalkingUpstairs" 7 "TimeGravityAccStdY" -0.939774255490196
"WalkingUpstairs" 8 "TimeGravityAccStdY" -0.931032068536585
"WalkingUpstairs" 9 "TimeGravityAccStdY" -0.901317321632653
"WalkingUpstairs" 10 "TimeGravityAccStdY" -0.937039417446809
"WalkingUpstairs" 11 "TimeGravityAccStdY" -0.924360832962963
"WalkingUpstairs" 12 "TimeGravityAccStdY" -0.941378352307692
"WalkingUpstairs" 13 "TimeGravityAccStdY" -0.922054968727273
"WalkingUpstairs" 14 "TimeGravityAccStdY" -0.907231431296296
"WalkingUpstairs" 15 "TimeGravityAccStdY" -0.927648821458333
"WalkingUpstairs" 16 "TimeGravityAccStdY" -0.933657461176471
"WalkingUpstairs" 17 "TimeGravityAccStdY" -0.91597346625
"WalkingUpstairs" 18 "TimeGravityAccStdY" -0.942056881206897
"WalkingUpstairs" 19 "TimeGravityAccStdY" -0.9010448505
"WalkingUpstairs" 20 "TimeGravityAccStdY" -0.92459435372549
"WalkingUpstairs" 21 "TimeGravityAccStdY" -0.941523624255319
"WalkingUpstairs" 22 "TimeGravityAccStdY" -0.941620221904762
"WalkingUpstairs" 23 "TimeGravityAccStdY" -0.910474557058824
"WalkingUpstairs" 24 "TimeGravityAccStdY" -0.916690779830509
"WalkingUpstairs" 25 "TimeGravityAccStdY" -0.931758272769231
"WalkingUpstairs" 26 "TimeGravityAccStdY" -0.937858157818182
"WalkingUpstairs" 27 "TimeGravityAccStdY" -0.947713378627451
"WalkingUpstairs" 28 "TimeGravityAccStdY" -0.927641087843137
"WalkingUpstairs" 29 "TimeGravityAccStdY" -0.923007798367347
"WalkingUpstairs" 30 "TimeGravityAccStdY" -0.914933936
"WalkingDownstairs" 1 "TimeGravityAccStdY" -0.937018658979592
"WalkingDownstairs" 2 "TimeGravityAccStdY" -0.940068525531915
"WalkingDownstairs" 3 "TimeGravityAccStdY" -0.946094637755102
"WalkingDownstairs" 4 "TimeGravityAccStdY" -0.932066041111111
"WalkingDownstairs" 5 "TimeGravityAccStdY" -0.912363420851064
"WalkingDownstairs" 6 "TimeGravityAccStdY" -0.93357760125
"WalkingDownstairs" 7 "TimeGravityAccStdY" -0.952678693617021
"WalkingDownstairs" 8 "TimeGravityAccStdY" -0.941580934473684
"WalkingDownstairs" 9 "TimeGravityAccStdY" -0.936306558809524
"WalkingDownstairs" 10 "TimeGravityAccStdY" -0.937003823684211
"WalkingDownstairs" 11 "TimeGravityAccStdY" -0.926310469565217
"WalkingDownstairs" 12 "TimeGravityAccStdY" -0.94329842826087
"WalkingDownstairs" 13 "TimeGravityAccStdY" -0.92854437106383
"WalkingDownstairs" 14 "TimeGravityAccStdY" -0.920725940666667
"WalkingDownstairs" 15 "TimeGravityAccStdY" -0.925685893571429
"WalkingDownstairs" 16 "TimeGravityAccStdY" -0.955487793617021
"WalkingDownstairs" 17 "TimeGravityAccStdY" -0.946576675652174
"WalkingDownstairs" 18 "TimeGravityAccStdY" -0.932962218181818
"WalkingDownstairs" 19 "TimeGravityAccStdY" -0.917880864102564
"WalkingDownstairs" 20 "TimeGravityAccStdY" -0.908577153777778
"WalkingDownstairs" 21 "TimeGravityAccStdY" -0.940111830666667
"WalkingDownstairs" 22 "TimeGravityAccStdY" -0.945824352777778
"WalkingDownstairs" 23 "TimeGravityAccStdY" -0.93901254962963
"WalkingDownstairs" 24 "TimeGravityAccStdY" -0.941478979454546
"WalkingDownstairs" 25 "TimeGravityAccStdY" -0.937816011034483
"WalkingDownstairs" 26 "TimeGravityAccStdY" -0.9354258554
"WalkingDownstairs" 27 "TimeGravityAccStdY" -0.934963993181818
"WalkingDownstairs" 28 "TimeGravityAccStdY" -0.948404212173913
"WalkingDownstairs" 29 "TimeGravityAccStdY" -0.91390306375
"WalkingDownstairs" 30 "TimeGravityAccStdY" -0.918678752419355
"Sitting" 1 "TimeGravityAccStdY" -0.935517055957447
"Sitting" 2 "TimeGravityAccStdY" -0.956750273043478
"Sitting" 3 "TimeGravityAccStdY" -0.903923008269231
"Sitting" 4 "TimeGravityAccStdY" -0.93272710386
"Sitting" 5 "TimeGravityAccStdY" -0.939942979795454
"Sitting" 6 "TimeGravityAccStdY" -0.960875994727273
"Sitting" 7 "TimeGravityAccStdY" -0.945436264583333
"Sitting" 8 "TimeGravityAccStdY" -0.937462301369565
"Sitting" 9 "TimeGravityAccStdY" -0.94645197
"Sitting" 10 "TimeGravityAccStdY" -0.935690006481481
"Sitting" 11 "TimeGravityAccStdY" -0.949792572075472
"Sitting" 12 "TimeGravityAccStdY" -0.963641979215686
"Sitting" 13 "TimeGravityAccStdY" -0.951353064693878
"Sitting" 14 "TimeGravityAccStdY" -0.95032266362963
"Sitting" 15 "TimeGravityAccStdY" -0.943561411694915
"Sitting" 16 "TimeGravityAccStdY" -0.968023206956522
"Sitting" 17 "TimeGravityAccStdY" -0.9667201059375
"Sitting" 18 "TimeGravityAccStdY" -0.984035479473684
"Sitting" 19 "TimeGravityAccStdY" -0.96996981369863
"Sitting" 20 "TimeGravityAccStdY" -0.966983534242424
"Sitting" 21 "TimeGravityAccStdY" -0.979355363176471
"Sitting" 22 "TimeGravityAccStdY" -0.954225015274194
"Sitting" 23 "TimeGravityAccStdY" -0.960917426323529
"Sitting" 24 "TimeGravityAccStdY" -0.971692544705882
"Sitting" 25 "TimeGravityAccStdY" -0.963415016923077
"Sitting" 26 "TimeGravityAccStdY" -0.949286700807692
"Sitting" 27 "TimeGravityAccStdY" -0.982553336571429
"Sitting" 28 "TimeGravityAccStdY" -0.971766352361111
"Sitting" 29 "TimeGravityAccStdY" -0.973604289833333
"Sitting" 30 "TimeGravityAccStdY" -0.959361306774194
"Standing" 1 "TimeGravityAccStdY" -0.981225957924528
"Standing" 2 "TimeGravityAccStdY" -0.97419442037037
"Standing" 3 "TimeGravityAccStdY" -0.957425321803279
"Standing" 4 "TimeGravityAccStdY" -0.917613464821429
"Standing" 5 "TimeGravityAccStdY" -0.931973943392857
"Standing" 6 "TimeGravityAccStdY" -0.96844910122807
"Standing" 7 "TimeGravityAccStdY" -0.966162998679245
"Standing" 8 "TimeGravityAccStdY" -0.958904114074074
"Standing" 9 "TimeGravityAccStdY" -0.972573867555556
"Standing" 10 "TimeGravityAccStdY" -0.975410724090909
"Standing" 11 "TimeGravityAccStdY" -0.981047828723404
"Standing" 12 "TimeGravityAccStdY" -0.970482614590164
"Standing" 13 "TimeGravityAccStdY" -0.974681225789474
"Standing" 14 "TimeGravityAccStdY" -0.965781048333333
"Standing" 15 "TimeGravityAccStdY" -0.965687978301887
"Standing" 16 "TimeGravityAccStdY" -0.980552435769231
"Standing" 17 "TimeGravityAccStdY" -0.975810476025641
"Standing" 18 "TimeGravityAccStdY" -0.981335941917808
"Standing" 19 "TimeGravityAccStdY" -0.971426607808219
"Standing" 20 "TimeGravityAccStdY" -0.957462721369863
"Standing" 21 "TimeGravityAccStdY" -0.977681415955056
"Standing" 22 "TimeGravityAccStdY" -0.971080742857143
"Standing" 23 "TimeGravityAccStdY" -0.984818648823529
"Standing" 24 "TimeGravityAccStdY" -0.968155388695652
"Standing" 25 "TimeGravityAccStdY" -0.980642970675676
"Standing" 26 "TimeGravityAccStdY" -0.966986433783784
"Standing" 27 "TimeGravityAccStdY" -0.97964105225
"Standing" 28 "TimeGravityAccStdY" -0.962801441898734
"Standing" 29 "TimeGravityAccStdY" -0.985134032307692
"Standing" 30 "TimeGravityAccStdY" -0.95814576338983
"Laying" 1 "TimeGravityAccStdY" -0.90772000676
"Laying" 2 "TimeGravityAccStdY" -0.988211865208333
"Laying" 3 "TimeGravityAccStdY" -0.981202749677419
"Laying" 4 "TimeGravityAccStdY" -0.969816635740741
"Laying" 5 "TimeGravityAccStdY" -0.985964053846154
"Laying" 6 "TimeGravityAccStdY" -0.959161956491228
"Laying" 7 "TimeGravityAccStdY" -0.955543549230769
"Laying" 8 "TimeGravityAccStdY" -0.957990036481482
"Laying" 9 "TimeGravityAccStdY" -0.9699944882
"Laying" 10 "TimeGravityAccStdY" -0.966701156034483
"Laying" 11 "TimeGravityAccStdY" -0.990765579649123
"Laying" 12 "TimeGravityAccStdY" -0.974396492666667
"Laying" 13 "TimeGravityAccStdY" -0.975948136290323
"Laying" 14 "TimeGravityAccStdY" -0.94877486372549
"Laying" 15 "TimeGravityAccStdY" -0.986036192361111
"Laying" 16 "TimeGravityAccStdY" -0.966087103857143
"Laying" 17 "TimeGravityAccStdY" -0.961466681267606
"Laying" 18 "TimeGravityAccStdY" -0.994093522615385
"Laying" 19 "TimeGravityAccStdY" -0.986993149638554
"Laying" 20 "TimeGravityAccStdY" -0.976018476911765
"Laying" 21 "TimeGravityAccStdY" -0.983732936111111
"Laying" 22 "TimeGravityAccStdY" -0.958826938556944
"Laying" 23 "TimeGravityAccStdY" -0.982794562916667
"Laying" 24 "TimeGravityAccStdY" -0.993454358055556
"Laying" 25 "TimeGravityAccStdY" -0.643578361424658
"Laying" 26 "TimeGravityAccStdY" -0.987887995263158
"Laying" 27 "TimeGravityAccStdY" -0.993701742972973
"Laying" 28 "TimeGravityAccStdY" -0.9697590285
"Laying" 29 "TimeGravityAccStdY" -0.99424764884058
"Laying" 30 "TimeGravityAccStdY" -0.988930714857143
"Walking" 1 "TimeGravityAccStdZ" -0.947717226105263
"Walking" 2 "TimeGravityAccStdZ" -0.972072847627119
"Walking" 3 "TimeGravityAccStdZ" -0.952091795
"Walking" 4 "TimeGravityAccStdZ" -0.962968112
"Walking" 5 "TimeGravityAccStdZ" -0.964580803928571
"Walking" 6 "TimeGravityAccStdZ" -0.957205025789474
"Walking" 7 "TimeGravityAccStdZ" -0.952159770526316
"Walking" 8 "TimeGravityAccStdZ" -0.956640104791667
"Walking" 9 "TimeGravityAccStdZ" -0.955523995576923
"Walking" 10 "TimeGravityAccStdZ" -0.957862728301887
"Walking" 11 "TimeGravityAccStdZ" -0.960852684067797
"Walking" 12 "TimeGravityAccStdZ" -0.9502762272
"Walking" 13 "TimeGravityAccStdZ" -0.948637587719298
"Walking" 14 "TimeGravityAccStdZ" -0.947516969830508
"Walking" 15 "TimeGravityAccStdZ" -0.95805876537037
"Walking" 16 "TimeGravityAccStdZ" -0.961387254313726
"Walking" 17 "TimeGravityAccStdZ" -0.956903248196721
"Walking" 18 "TimeGravityAccStdZ" -0.97248384875
"Walking" 19 "TimeGravityAccStdZ" -0.929187930961539
"Walking" 20 "TimeGravityAccStdZ" -0.953850439607843
"Walking" 21 "TimeGravityAccStdZ" -0.974939388076923
"Walking" 22 "TimeGravityAccStdZ" -0.955147847391304
"Walking" 23 "TimeGravityAccStdZ" -0.932981341864407
"Walking" 24 "TimeGravityAccStdZ" -0.962822966551724
"Walking" 25 "TimeGravityAccStdZ" -0.944995731216216
"Walking" 26 "TimeGravityAccStdZ" -0.966231561694915
"Walking" 27 "TimeGravityAccStdZ" -0.956593490526316
"Walking" 28 "TimeGravityAccStdZ" -0.944225031851852
"Walking" 29 "TimeGravityAccStdZ" -0.945981437169811
"Walking" 30 "TimeGravityAccStdZ" -0.943958420615385
"WalkingUpstairs" 1 "TimeGravityAccStdZ" -0.912379410377358
"WalkingUpstairs" 2 "TimeGravityAccStdZ" -0.878004056875
"WalkingUpstairs" 3 "TimeGravityAccStdZ" -0.909469675084746
"WalkingUpstairs" 4 "TimeGravityAccStdZ" -0.919619453269231
"WalkingUpstairs" 5 "TimeGravityAccStdZ" -0.92141958
"WalkingUpstairs" 6 "TimeGravityAccStdZ" -0.906196352156863
"WalkingUpstairs" 7 "TimeGravityAccStdZ" -0.881675909607843
"WalkingUpstairs" 8 "TimeGravityAccStdZ" -0.876168930487805
"WalkingUpstairs" 9 "TimeGravityAccStdZ" -0.89407107877551
"WalkingUpstairs" 10 "TimeGravityAccStdZ" -0.864745838297872
"WalkingUpstairs" 11 "TimeGravityAccStdZ" -0.906933171111111
"WalkingUpstairs" 12 "TimeGravityAccStdZ" -0.938071183269231
"WalkingUpstairs" 13 "TimeGravityAccStdZ" -0.910271096181818
"WalkingUpstairs" 14 "TimeGravityAccStdZ" -0.875450819074074
"WalkingUpstairs" 15 "TimeGravityAccStdZ" -0.92161847875
"WalkingUpstairs" 16 "TimeGravityAccStdZ" -0.907649558823529
"WalkingUpstairs" 17 "TimeGravityAccStdZ" -0.930159843541667
"WalkingUpstairs" 18 "TimeGravityAccStdZ" -0.907839723965517
"WalkingUpstairs" 19 "TimeGravityAccStdZ" -0.83693567475
"WalkingUpstairs" 20 "TimeGravityAccStdZ" -0.904064093529412
"WalkingUpstairs" 21 "TimeGravityAccStdZ" -0.932716253829787
"WalkingUpstairs" 22 "TimeGravityAccStdZ" -0.913153632142857
"WalkingUpstairs" 23 "TimeGravityAccStdZ" -0.902065910392157
"WalkingUpstairs" 24 "TimeGravityAccStdZ" -0.934952938983051
"WalkingUpstairs" 25 "TimeGravityAccStdZ" -0.882722399076923
"WalkingUpstairs" 26 "TimeGravityAccStdZ" -0.929636797636364
"WalkingUpstairs" 27 "TimeGravityAccStdZ" -0.926675381176471
"WalkingUpstairs" 28 "TimeGravityAccStdZ" -0.900514013333333
"WalkingUpstairs" 29 "TimeGravityAccStdZ" -0.858849467142857
"WalkingUpstairs" 30 "TimeGravityAccStdZ" -0.862402791230769
"WalkingDownstairs" 1 "TimeGravityAccStdZ" -0.895939695102041
"WalkingDownstairs" 2 "TimeGravityAccStdZ" -0.931438313191489
"WalkingDownstairs" 3 "TimeGravityAccStdZ" -0.899943947755102
"WalkingDownstairs" 4 "TimeGravityAccStdZ" -0.937753794444444
"WalkingDownstairs" 5 "TimeGravityAccStdZ" -0.927192732978723
"WalkingDownstairs" 6 "TimeGravityAccStdZ" -0.934378766458333
"WalkingDownstairs" 7 "TimeGravityAccStdZ" -0.92875646893617
"WalkingDownstairs" 8 "TimeGravityAccStdZ" -0.897190012631579
"WalkingDownstairs" 9 "TimeGravityAccStdZ" -0.876641297380952
"WalkingDownstairs" 10 "TimeGravityAccStdZ" -0.902085224736842
"WalkingDownstairs" 11 "TimeGravityAccStdZ" -0.925814906086956
"WalkingDownstairs" 12 "TimeGravityAccStdZ" -0.935399348043478
"WalkingDownstairs" 13 "TimeGravityAccStdZ" -0.893962984042553
"WalkingDownstairs" 14 "TimeGravityAccStdZ" -0.879565316666667
"WalkingDownstairs" 15 "TimeGravityAccStdZ" -0.93400831
"WalkingDownstairs" 16 "TimeGravityAccStdZ" -0.910588943191489
"WalkingDownstairs" 17 "TimeGravityAccStdZ" -0.901097766521739
"WalkingDownstairs" 18 "TimeGravityAccStdZ" -0.921661749636364
"WalkingDownstairs" 19 "TimeGravityAccStdZ" -0.899363131794872
"WalkingDownstairs" 20 "TimeGravityAccStdZ" -0.919693532888889
"WalkingDownstairs" 21 "TimeGravityAccStdZ" -0.916324556888889
"WalkingDownstairs" 22 "TimeGravityAccStdZ" -0.906594023333333
"WalkingDownstairs" 23 "TimeGravityAccStdZ" -0.905888257592593
"WalkingDownstairs" 24 "TimeGravityAccStdZ" -0.942207718727273
"WalkingDownstairs" 25 "TimeGravityAccStdZ" -0.92619169637931
"WalkingDownstairs" 26 "TimeGravityAccStdZ" -0.9330817682
"WalkingDownstairs" 27 "TimeGravityAccStdZ" -0.920921521590909
"WalkingDownstairs" 28 "TimeGravityAccStdZ" -0.91705975
"WalkingDownstairs" 29 "TimeGravityAccStdZ" -0.869300904791667
"WalkingDownstairs" 30 "TimeGravityAccStdZ" -0.87766706
"Sitting" 1 "TimeGravityAccStdZ" -0.949040933191489
"Sitting" 2 "TimeGravityAccStdZ" -0.954415873043478
"Sitting" 3 "TimeGravityAccStdZ" -0.897736318269231
"Sitting" 4 "TimeGravityAccStdZ" -0.9509492546
"Sitting" 5 "TimeGravityAccStdZ" -0.945008999545455
"Sitting" 6 "TimeGravityAccStdZ" -0.955475832363636
"Sitting" 7 "TimeGravityAccStdZ" -0.868602535416667
"Sitting" 8 "TimeGravityAccStdZ" -0.935475331521739
"Sitting" 9 "TimeGravityAccStdZ" -0.88585411242
"Sitting" 10 "TimeGravityAccStdZ" -0.966898520555556
"Sitting" 11 "TimeGravityAccStdZ" -0.971661610754717
"Sitting" 12 "TimeGravityAccStdZ" -0.956208629607843
"Sitting" 13 "TimeGravityAccStdZ" -0.930979556938776
"Sitting" 14 "TimeGravityAccStdZ" -0.938415738148148
"Sitting" 15 "TimeGravityAccStdZ" -0.952973658983051
"Sitting" 16 "TimeGravityAccStdZ" -0.945813561478261
"Sitting" 17 "TimeGravityAccStdZ" -0.9566106440625
"Sitting" 18 "TimeGravityAccStdZ" -0.978340183157895
"Sitting" 19 "TimeGravityAccStdZ" -0.960394960821918
"Sitting" 20 "TimeGravityAccStdZ" -0.935854966151515
"Sitting" 21 "TimeGravityAccStdZ" -0.965426493882353
"Sitting" 22 "TimeGravityAccStdZ" -0.927950649854839
